ID problema,Descrizione,Stato,Gravità,Punti della storia,Percorso progetto,Tipologia di posizione,PERCORSO,Riga,Colonna,ID evento imprevisto,Collegamento alla Guida,Nome dell'assembly,Versione assembly,Chiave pubblica dell'assembly,Frammento
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyDealService.cs,26,12,T:System.Uri,,,,,"var query = filter == null                 ? string.Empty                 : $""?DateFrom={filter.DateFrom:yyyy-MM-dd}&DateTo={filter.DateTo:yyyy-MM-dd}&IdUser={Uri.EscapeDataString(filter.IdUser ?? string.Empty)}"";"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ResetClientModelService.cs,296,20,T:System.Net.Http.HttpContent,,,,,"data.Message = $""{resp.ReasonPhrase} {await resp.Content.ReadAsStringAsync()}"";"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ResetClientModelService.cs,287,24,T:System.Net.Http.HttpContent,,,,,"data.Data = JsonSerializer.Deserialize<T>(await resp.Content.ReadAsStringAsync(),                              new JsonSerializerOptions() { PropertyNameCaseInsensitive = true });"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ResetClientModelService.cs,230,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ResetClientModelService.cs,174,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ResetClientModelService.cs,94,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyAssistantService.cs,156,20,T:System.Uri,,,,,"query.Add($""Search={Uri.EscapeDataString(filter.Search)}"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyAssistantService.cs,121,16,T:System.Net.Http.HttpContent,,,,,var result = await resp.Content.ReadFromJsonAsync<TranscriptionResult>(JsonOptions);
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyAssistantService.cs,113,20,T:System.Net.Http.HttpContent,,,,,var err = await resp.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyAssistantService.cs,57,16,T:System.Net.Http.HttpContent,,,,,using var stream = await resp.Content.ReadAsStreamAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyAssistantService.cs,57,16,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,using var stream = await resp.Content.ReadAsStreamAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyAssistantService.cs,48,20,T:System.Net.Http.HttpContent,,,,,var err = await resp.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyAssistantService.cs,37,16,T:System.Net.Http.HttpContent,,,,,"using var req = new HttpRequestMessage(HttpMethod.Post, $""{BasePath}/chat-stream"")                  {                      Content = JsonContent.Create(request)                  };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyWorkflowAutomationService.cs,23,12,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyActivityService.cs,149,12,T:System.Net.Http.HttpContent,,,,,"return new APIResponseMessage<ActivityDTO>             {                 State = false,                 Code = resp.StatusCode,                 Message = $""{resp.ReasonPhrase}\n\r{await resp.Content.ReadAsStringAsync()}""             };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyActivityService.cs,145,16,T:System.Net.Http.HttpContent,,,,,"return JsonSerializer.Deserialize<APIResponseMessage<ActivityDTO>>(                     await resp.Content.ReadAsStringAsync(), _json)                     ?? new APIResponseMessage<ActivityDTO> { State = false, Message = ""null"" };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\CompanyContractsService.cs,30,20,T:System.Net.Http.HttpContent,,,,,var content = await resp.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyTicketInterventionsService.cs,78,20,T:System.Net.Http.HttpContent,,,,,return await resp.Content.ReadFromJsonAsync<bool>();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyTicketInterventionsService.cs,29,20,T:System.Net.Http.HttpContent,,,,,return await resp.Content.ReadFromJsonAsync<bool>();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyInvoiceService.cs,71,16,T:System.Net.Http.HttpContent,,,,,"return new APIResponseMessage<InvoiceDTO>                 {                     State = false,                     Code = resp.StatusCode,                     Message = $""{resp.ReasonPhrase}\n\r{await resp.Content.ReadAsStringAsync()}""                 };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyInvoiceService.cs,66,20,T:System.Net.Http.HttpContent,,,,,"return JsonSerializer.Deserialize<APIResponseMessage<InvoiceDTO>>(                         await resp.Content.ReadAsStringAsync(),                         new JsonSerializerOptions() { PropertyNameCaseInsensitive = true })                         ?? new APIResponseMessage<InvoiceDTO> { State = false, Message = ""null"" };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyInvoiceService.cs,40,16,T:System.Net.Http.HttpContent,,,,,"return new APIResponseMessage<InvoiceDTO>                 {                     State = false,                     Code = resp.StatusCode,                     Message = $""{resp.ReasonPhrase}\n\r{await resp.Content.ReadAsStringAsync()}""                 };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyInvoiceService.cs,35,20,T:System.Net.Http.HttpContent,,,,,"return JsonSerializer.Deserialize<APIResponseMessage<InvoiceDTO>>(                         await resp.Content.ReadAsStringAsync(),                         new JsonSerializerOptions() { PropertyNameCaseInsensitive = true })                         ?? new APIResponseMessage<InvoiceDTO> { State = false, Message = ""null"" };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyTicketsService.cs,181,20,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<TicketDTO>();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyTicketsService.cs,154,20,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<TicketSummaryProposalResponse>()                          ?? new TicketSummaryProposalResponse { IdTicket = idTicket };
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyTicketsService.cs,134,20,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<SemanticSearchResponse>()                           ?? new SemanticSearchResponse();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyTicketsService.cs,80,20,T:System.Uri,,,,,"query.Add($""idUserAssigned={Uri.EscapeDataString(args.IdUserAssigned)}"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyTicketsService.cs,77,20,T:System.Uri,,,,,"query.Add($""dateTo={Uri.EscapeDataString(args.DateTo.Value.ToString(""O""))}"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyTicketsService.cs,74,20,T:System.Uri,,,,,"query.Add($""dateFrom={Uri.EscapeDataString(args.DateFrom.Value.ToString(""O""))}"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\AGRestClientService.cs,326,20,T:System.Net.Http.HttpContent,,,,,"data.Message = $""{resp.ReasonPhrase}\n\r{await resp.Content.ReadAsStringAsync()}"";"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\AGRestClientService.cs,316,24,T:System.Net.Http.HttpContent,,,,,"data.Data = JsonSerializer.Deserialize<T>(await resp.Content.ReadAsStringAsync(),                              new JsonSerializerOptions() { PropertyNameCaseInsensitive = true });"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\AGRestClientService.cs,258,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\AGRestClientService.cs,211,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\AGRestClientService.cs,171,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\AGRestClientService.cs,114,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyQuoteService.cs,99,16,T:System.Net.Http.HttpContent,,,,,"return new APIResponseMessage<QuoteDTO>                 {                     State = false,                     Code = resp.StatusCode,                     Message = $""{resp.ReasonPhrase}\n\r{await resp.Content.ReadAsStringAsync()}""                 };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyQuoteService.cs,93,20,T:System.Net.Http.HttpContent,,,,,"return JsonSerializer.Deserialize<APIResponseMessage<QuoteDTO>>(                         await resp.Content.ReadAsStringAsync(),                         new JsonSerializerOptions() { PropertyNameCaseInsensitive = true })                         ?? new APIResponseMessage<QuoteDTO> { State = false, Message = ""null"" };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyQuoteService.cs,66,16,T:System.Net.Http.HttpContent,,,,,"return new APIResponseMessage<QuoteDTO>                 {                     State = false,                     Code = resp.StatusCode,                     Message = $""{resp.ReasonPhrase}\n\r{await resp.Content.ReadAsStringAsync()}""                 };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyQuoteService.cs,60,20,T:System.Net.Http.HttpContent,,,,,"return JsonSerializer.Deserialize<APIResponseMessage<QuoteDTO>>(                         await resp.Content.ReadAsStringAsync(),                         new JsonSerializerOptions() { PropertyNameCaseInsensitive = true })                         ?? new APIResponseMessage<QuoteDTO> { State = false, Message = ""null"" };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyQuoteService.cs,33,16,T:System.Net.Http.HttpContent,,,,,"return new APIResponseMessage<QuoteDTO>                 {                     State = false,                     Code = resp.StatusCode,                     Message = $""{resp.ReasonPhrase}\n\r{await resp.Content.ReadAsStringAsync()}""                 };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyQuoteService.cs,27,20,T:System.Net.Http.HttpContent,,,,,"return JsonSerializer.Deserialize<APIResponseMessage<QuoteDTO>>(                         await resp.Content.ReadAsStringAsync(),                         new JsonSerializerOptions() { PropertyNameCaseInsensitive = true })                         ?? new APIResponseMessage<QuoteDTO> { State = false, Message = ""null"" };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyRestClientService.cs,411,20,T:System.Net.Http.HttpContent,,,,,"data.Message = $""{resp.ReasonPhrase}\n\r{await resp.Content.ReadAsStringAsync()}"";"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyRestClientService.cs,401,24,T:System.Net.Http.HttpContent,,,,,"data.Data = JsonSerializer.Deserialize<T>(await resp.Content.ReadAsStringAsync(),                              new JsonSerializerOptions() { PropertyNameCaseInsensitive = true });"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyRestClientService.cs,253,20,T:System.Net.Http.HttpContent,,,,,"data.Message = $""{resp.ReasonPhrase}\n\r{await resp.Content.ReadAsStringAsync()}"";"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyRestClientService.cs,235,24,T:System.Net.Http.HttpContent,,,,,"data = JsonSerializer.Deserialize<APIResponseMessage<M>>(await resp.Content.ReadAsStringAsync(),                              new JsonSerializerOptions() { PropertyNameCaseInsensitive = true }) ??                                  new APIResponseMessage<M>() { State = false, Message = ""null"" };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyRestClientService.cs,183,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyRestClientService.cs,140,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyRestClientService.cs,98,20,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\HubService.cs,38,12,T:System.Uri,,,,,"Uri url = _navigationManager.ToAbsoluteUri(""/signalRHub"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\PriceListService.cs,73,16,T:System.Net.Http.HttpContent,,,,,"return new APIResponseMessage<PriceListItemDTO>                 {                     State = false,                     Code = resp.StatusCode,                     Message = $""{resp.ReasonPhrase}\n\r{await resp.Content.ReadAsStringAsync()}""                 };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\PriceListService.cs,69,20,T:System.Net.Http.HttpContent,,,,,"return JsonSerializer.Deserialize<APIResponseMessage<PriceListItemDTO>>(                         await resp.Content.ReadAsStringAsync(), _json)                         ?? new APIResponseMessage<PriceListItemDTO> { State = false, Message = ""null"" };"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyCalendarService.cs,33,20,T:System.Uri,,,,,"query.Add($""idUser={Uri.EscapeDataString(filter.IdUser)}"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyCalendarService.cs,30,20,T:System.Uri,,,,,"query.Add($""dateTo={Uri.EscapeDataString(filter.DateTo.Value.ToString(""O""))}"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyCalendarService.cs,27,20,T:System.Uri,,,,,"query.Add($""dateFrom={Uri.EscapeDataString(filter.DateFrom.Value.ToString(""O""))}"");"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\ProxyMachineBackupsService.cs,43,12,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<MachineBackupDTO>();
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\HeaderService.cs,363,12,M:System.String.Split(System.ReadOnlySpan{System.Char}),,,,,"var path = url.Split('?', '#')[0];"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Services\HeaderService.cs,58,12,M:System.String.Split(System.ReadOnlySpan{System.Char}),,,,,"var segments = url.Split('?', '#')[0]                  .Split('/', StringSplitOptions.RemoveEmptyEntries)                  .Select(System.Net.WebUtility.UrlDecode)                  .ToArray();"
Api.0002,Origine non compatibile per la versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\obj\Debug\net9.0\/generated\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\App_razor.g.cs,164,16,P:Microsoft.AspNetCore.Components.Routing.Router.PreferExactMatches,,,,,"__builder2.AddComponentParameter(4, nameof(global::Microsoft.AspNetCore.Components.Routing.Router.  #nullable restore  #line (4,53)-(4,71) ""D:\Progetti\CRMRedg\CRM2\CRM\Client\App.razor""  PreferExactMatches    #line default  #line hidden  #nullable disable                  ), global::Microsoft.AspNetCore.Components.CompilerServices.RuntimeHelpers.TypeCheck<global::System.Boolean>(  #nullable restore  #line (4,74)-(4,78) ""D:\Progetti\CRMRedg\CRM2\CRM\Client\App.razor""  true    #line default  #line hidden  #nullable disable                  ));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Program.cs,249,12,T:System.Uri,,,,,"HubHelper.HubConnection = new HubConnectionBuilder()                          .WithUrl(navigationManager.ToAbsoluteUri(""/signalRHub""))                          .AddJsonProtocol(o => o.PayloadSerializerOptions.Converters.Add(new NotificationJsonConverter()))                          .WithAutomaticReconnect()                                                 .Build();"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Program.cs,52,12,T:System.Uri,,,,,"builder.Services.AddHttpClient(""CRM.PublicAPI"", client => client.BaseAddress = new Uri(builder.HostEnvironment.BaseAddress));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Program.cs,52,12,M:System.Uri.#ctor(System.String),,,,,"builder.Services.AddHttpClient(""CRM.PublicAPI"", client => client.BaseAddress = new Uri(builder.HostEnvironment.BaseAddress));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Program.cs,52,12,T:System.Uri,,,,,"builder.Services.AddHttpClient(""CRM.PublicAPI"", client => client.BaseAddress = new Uri(builder.HostEnvironment.BaseAddress));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Program.cs,52,12,"M:Microsoft.Extensions.DependencyInjection.HttpClientFactoryServiceCollectionExtensions.AddHttpClient(Microsoft.Extensions.DependencyInjection.IServiceCollection,System.String,System.Action{System.Net.Http.HttpClient})",,,,,"builder.Services.AddHttpClient(""CRM.PublicAPI"", client => client.BaseAddress = new Uri(builder.HostEnvironment.BaseAddress));"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Program.cs,47,12,T:System.Uri,,,,,"builder.Services.AddHttpClient(""CRM.ServerAPI"", client => client.BaseAddress = new Uri(builder.HostEnvironment.BaseAddress))                  .AddHttpMessageHandler<BaseAddressAuthorizationMessageHandler>()                  .AddHttpMessageHandler<LanguageHandler>();"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Program.cs,47,12,M:System.Uri.#ctor(System.String),,,,,"builder.Services.AddHttpClient(""CRM.ServerAPI"", client => client.BaseAddress = new Uri(builder.HostEnvironment.BaseAddress))                  .AddHttpMessageHandler<BaseAddressAuthorizationMessageHandler>()                  .AddHttpMessageHandler<LanguageHandler>();"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Program.cs,47,12,T:System.Uri,,,,,"builder.Services.AddHttpClient(""CRM.ServerAPI"", client => client.BaseAddress = new Uri(builder.HostEnvironment.BaseAddress))                  .AddHttpMessageHandler<BaseAddressAuthorizationMessageHandler>()                  .AddHttpMessageHandler<LanguageHandler>();"
Api.0003,Modifica del comportamento nella versione .NET selezionata,Active,Potential,1,CRM\Client\CRM.Client.csproj,File,CRM\Client\Program.cs,47,12,"M:Microsoft.Extensions.DependencyInjection.HttpClientFactoryServiceCollectionExtensions.AddHttpClient(Microsoft.Extensions.DependencyInjection.IServiceCollection,System.String,System.Action{System.Net.Http.HttpClient})",,,,,"builder.Services.AddHttpClient(""CRM.ServerAPI"", client => client.BaseAddress = new Uri(builder.HostEnvironment.BaseAddress))                  .AddHttpMessageHandler<BaseAddressAuthorizationMessageHandler>()                  .AddHttpMessageHandler<LanguageHandler>();"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Microsoft.AspNetCore.Components.WebAssembly.Server 9.0.4,,,,,"Microsoft.AspNetCore.Components.WebAssembly.Server, 9.0.4  Raccomandazione:  Remove Microsoft.AspNetCore.Components.WebAssembly.Server, and replace with new package Microsoft.AspNetCore.Components.WebAssembly.Server 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Microsoft.AspNetCore.Mvc.NewtonsoftJson 9.0.4,,,,,"Microsoft.AspNetCore.Mvc.NewtonsoftJson, 9.0.4  Raccomandazione:  Remove Microsoft.AspNetCore.Mvc.NewtonsoftJson, and replace with new package Microsoft.AspNetCore.Mvc.NewtonsoftJson 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Microsoft.Extensions.Caching.Memory 9.0.15,,,,,"Microsoft.Extensions.Caching.Memory, 9.0.15  Raccomandazione:  Remove Microsoft.Extensions.Caching.Memory, and replace with new package Microsoft.Extensions.Caching.Memory 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Microsoft.Extensions.Features 9.0.4,,,,,"Microsoft.Extensions.Features, 9.0.4  Raccomandazione:  Remove Microsoft.Extensions.Features, and replace with new package Microsoft.Extensions.Features 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Microsoft.VisualStudio.Web.CodeGeneration.Design 9.0.0,,,,,"Microsoft.VisualStudio.Web.CodeGeneration.Design, 9.0.0  Raccomandazione:  Remove Microsoft.VisualStudio.Web.CodeGeneration.Design, and replace with new package Microsoft.VisualStudio.Web.CodeGeneration.Design 10.0.2"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,System.Drawing.Common 9.0.17,,,,,"System.Drawing.Common, 9.0.17  Raccomandazione:  Remove System.Drawing.Common, and replace with new package System.Drawing.Common 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore 9.0.0,,,,,"Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore, 9.0.0  Raccomandazione:  Remove Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore, and replace with new package Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Microsoft.AspNetCore.Identity.EntityFrameworkCore 9.0.0,,,,,"Microsoft.AspNetCore.Identity.EntityFrameworkCore, 9.0.0  Raccomandazione:  Remove Microsoft.AspNetCore.Identity.EntityFrameworkCore, and replace with new package Microsoft.AspNetCore.Identity.EntityFrameworkCore 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Microsoft.AspNetCore.Identity.UI 9.0.0,,,,,"Microsoft.AspNetCore.Identity.UI, 9.0.0  Raccomandazione:  Remove Microsoft.AspNetCore.Identity.UI, and replace with new package Microsoft.AspNetCore.Identity.UI 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Microsoft.EntityFrameworkCore.SqlServer 9.0.0,,,,,"Microsoft.EntityFrameworkCore.SqlServer, 9.0.0  Raccomandazione:  Remove Microsoft.EntityFrameworkCore.SqlServer, and replace with new package Microsoft.EntityFrameworkCore.SqlServer 10.0.10"
NuGet.0002,È consigliabile eseguire l'aggiornamento del pacchetto NuGet,Active,Potential,1,CRM\Server\CRM.Server.csproj,File,CRM\Server\CRM.Server.csproj,,,Microsoft.EntityFrameworkCore.Tools 9.0.0,,,,,"Microsoft.EntityFrameworkCore.Tools, 9.0.0  Raccomandazione:  Remove Microsoft.EntityFrameworkCore.Tools, and replace with new package Microsoft.EntityFrameworkCore.Tools 10.0.10"
